"projectID";"euroSciVocCode";"euroSciVocPath";"euroSciVocTitle";"euroSciVocDescription"
"101106260";"/23/49/315/997/1613/1617";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins/enzymes";"enzymes";""
"101106260";"/23/49/337/44114657";"/natural sciences/biological sciences/genetics/epigenetics";"epigenetics";""
"101152113";"/23/43/261/791/1541";"/natural sciences/physical sciences/theoretical physics/particle physics/photons";"photons";""
"101152113";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101108453";"/31/113/611";"/humanities/history and archaeology/archaeology";"archaeology";""
"101108453";"/31/109/597";"/humanities/arts/art history";"art history";""
"101108453";"/31/115/563/49932688";"/humanities/other humanities/library sciences/digital humanities";"digital humanities";""
"101069035";"/23/43/269/811/34823946";"/natural sciences/physical sciences/classical mechanics/fluid mechanics/microfluidics";"microfluidics";""
"101150336";"/29/101/561";"/social sciences/sociology/anthropology";"anthropology";""
"101150336";"/23/45/30018/30032/30055";"/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";""
"101131631";"/25/75/461/1239/1739";"/engineering and technology/mechanical engineering/vehicle engineering/aerospace engineering/satellite technology";"satellite technology";""
"101148220";"/23/49/337/1015";"/natural sciences/biological sciences/genetics/DNA";"DNA";""
"101148220";"/23/49/315/997/1613";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";""
"101148220";"/23/49/345/1039";"/natural sciences/biological sciences/zoology/entomology";"entomology";""
